EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
75,2023-06-13 16:43:11,0:00:00.785341,00:02:21,784.3792114257812,1101.417724609375,19949.0,4319.0,20.0,199.03,67.0
76,2023-06-13 16:43:12,0:00:00.707164,00:02:22,667.4658813476562,1099.37548828125,19949.0,4319.0,20.0,199.62,67.0
77,2023-06-13 16:43:13,0:00:02.050936,00:02:24,653.1279996236166,1098.9786376953125,19949.0,4319.0,20.0,189.20,67.0
78,2023-06-13 16:43:15,0:00:02.051411,00:02:26,921.1646321614584,1099.106689453125,19949.0,4319.0,20.0,189.07,67.0
79,2023-06-13 16:43:17,0:00:01.767511,00:02:28,841.3504028320312,1096.644287109375,19949.0,4319.0,20.0,222.23,67.0
80,2023-06-13 16:43:19,0:00:01.638149,00:02:30,1026.4257202148438,1096.933837890625,19949.0,4319.0,20.0,210.53,67.0
81,2023-06-13 16:43:21,0:00:01.734888,00:02:32,692.4332580566406,1107.78759765625,19949.0,4319.0,20.0,211.14,67.0
82,2023-06-13 16:43:23,0:00:01.854307,00:02:34,804.9122111002604,1128.147705078125,19949.0,4319.0,20.0,221.43,66.0
83,2023-06-13 16:43:25,0:00:01.599788,00:02:36,643.9618822733561,1158.3006591796875,19949.0,4319.0,20.0,209.16,67.0
84,2023-06-13 16:43:27,0:00:01.556036,00:02:38,648.4393577575684,1184.3658447265625,19949.0,4319.0,20.0,219.30,67.0
85,2023-06-13 16:43:29,0:00:01.696126,00:02:40,762.4297180175781,1209.553955078125,19949.0,4319.0,20.0,213.85,67.0
86,2023-06-13 16:43:31,0:00:01.868005,00:02:42,1106.0472412109375,1240.1129150390625,19949.0,4319.0,20.0,214.03,67.0
87,2023-06-13 16:43:33,0:00:01.646083,00:02:44,1164.3824869791667,1258.96728515625,19949.0,4319.0,20.0,210.04,67.0
88,2023-06-13 16:43:35,0:00:01.760525,00:02:45,786.727528889974,1249.09521484375,19949.0,4319.0,20.1,224.70,66.0
89,2023-06-13 16:43:37,0:00:01.481866,00:02:47,753.5692240397135,1246.7337646484375,19949.0,4319.0,20.1,208.33,67.0
90,2023-06-13 16:43:38,0:00:01.780958,00:02:49,1078.290283203125,1232.67041015625,19949.0,4319.0,20.1,212.67,66.0
91,2023-06-13 16:43:40,0:00:01.641460,00:02:51,1163.060302734375,1215.1158447265625,19949.0,4319.0,20.0,209.19,67.0
92,2023-06-13 16:43:42,0:00:01.738492,00:02:53,1215.3318684895833,1210.3134765625,19949.0,4319.0,20.0,230.63,67.0
93,2023-06-13 16:43:44,0:00:01.554618,00:02:55,772.9657084147135,1180.4454345703125,19949.0,4319.0,20.0,202.93,67.0
94,2023-06-13 16:43:46,0:00:01.890674,00:02:57,1044.822041829427,1146.6455078125,19949.0,4319.0,20.0,216.29,67.0
95,2023-06-13 16:43:48,0:00:01.691458,00:02:59,921.5947875976562,1124.2459716796875,19949.0,4319.0,20.0,209.64,67.0
96,2023-06-13 16:43:50,0:00:01.775100,00:03:01,1351.9078776041667,1114.9586181640625,19949.0,4319.0,20.1,224.76,67.0
97,2023-06-13 16:43:52,0:00:01.531180,00:03:03,913.7681884765625,1100.09716796875,19949.0,4319.0,20.0,210.92,67.0
98,2023-06-13 16:43:54,0:00:01.617164,00:03:04,3013.0340779622397,1088.869384765625,19949.0,4319.0,20.0,222.03,67.0
99,2023-06-13 16:43:56,0:00:01.637787,00:03:06,1633.964131673177,1090.7783203125,19949.0,4319.0,20.0,208.85,67.0
100,2023-06-13 16:43:57,0:00:01.704552,00:03:08,809.5514831542969,1102.68505859375,19949.0,4319.0,20.0,215.94,67.0
101,2023-06-13 16:44:01,0:00:02.175074,00:03:12,1665.4536539713542,1096.1707763671875,19949.0,4319.0,20.0,190.80,67.0
102,2023-06-13 16:44:04,0:00:02.178728,00:03:15,715.8657557169596,1086.25048828125,19949.0,4319.0,20.0,196.73,67.0
103,2023-06-13 16:44:06,0:00:02.092965,00:03:17,737.4869995117188,1097.151611328125,19949.0,4319.0,20.0,211.49,67.0
104,2023-06-13 16:44:08,0:00:01.950776,00:03:19,3108.4121907552085,1115.759033203125,19949.0,4319.0,20.0,198.93,67.0
105,2023-06-13 16:44:10,0:00:01.866185,00:03:21,1057.5541178385417,1121.922119140625,19949.0,4319.0,20.0,202.95,67.0
106,2023-06-13 16:44:12,0:00:01.698176,00:03:23,3139.5344441731772,1122.451416015625,19949.0,4319.0,20.0,222.73,67.0
107,2023-06-13 16:44:14,0:00:01.673046,00:03:25,829.1467895507812,1107.870849609375,19949.0,4319.0,20.1,232.10,67.0
108,2023-06-13 16:44:16,0:00:01.343510,00:03:27,844.6828409830729,1101.1790771484375,19949.0,4319.0,20.1,221.39,67.0
109,2023-06-13 16:44:18,0:00:01.387281,00:03:28,632.256753285726,1103.4200439453125,19949.0,4319.0,20.1,222.24,68.0
110,2023-06-13 16:44:19,0:00:01.881848,00:03:30,878.0722452799479,1104.071533203125,19949.0,4319.0,20.1,213.24,67.0
111,2023-06-13 16:44:22,0:00:01.386983,00:03:32,872.8557535807291,1099.630615234375,19949.0,4319.0,20.1,221.36,68.0
112,2023-06-13 16:44:23,0:00:01.585327,00:03:34,701.5373077392578,1095.8663330078125,19949.0,4319.0,20.1,212.88,67.0
113,2023-06-13 16:44:25,0:00:01.416104,00:03:35,1390.0575358072917,1093.77978515625,19949.0,4319.0,20.1,204.28,67.0
114,2023-06-13 16:44:27,0:00:01.756143,00:03:37,1003.5712280273438,1088.3802490234375,19949.0,4319.0,20.0,213.76,69.0
115,2023-06-13 16:44:29,0:00:01.622515,00:03:39,655.5683072408041,1084.5421142578125,19949.0,4319.0,20.0,213.43,68.0
116,2023-06-13 16:44:30,0:00:01.678489,00:03:41,1186.9481201171875,1085.5799560546875,19949.0,4319.0,20.0,200.87,68.0
117,2023-06-13 16:44:32,0:00:01.769377,00:03:43,993.7597452799479,1102.73095703125,19949.0,4319.0,20.0,201.49,69.0
118,2023-06-13 16:44:34,0:00:01.398466,00:03:45,657.0501251220703,1141.399169921875,19949.0,4319.0,20.1,210.92,67.0
119,2023-06-13 16:44:36,0:00:01.435300,00:03:46,908.7121378580729,1191.177490234375,19949.0,4319.0,20.1,197.00,67.0
120,2023-06-13 16:44:38,0:00:01.500613,00:03:48,874.0190633138021,1237.810791015625,19949.0,4319.0,20.1,209.75,68.0
121,2023-06-13 16:44:39,0:00:01.166296,00:03:49,943.6870727539062,1260.593017578125,19949.0,4319.0,20.1,206.89,67.0
122,2023-06-13 16:44:41,0:00:01.263472,00:03:51,771.0795593261719,1283.3836669921875,19949.0,4319.0,20.1,221.57,69.0
123,2023-06-13 16:44:42,0:00:01.348140,00:03:53,693.2621841430664,1288.190673828125,19949.0,4319.0,20.1,221.68,67.0
124,2023-06-13 16:44:44,0:00:01.693730,00:03:54,699.6581726074219,1270.9427490234375,19949.0,4319.0,20.0,205.40,67.0
125,2023-06-13 16:44:46,0:00:00.740448,00:03:55,722.7142588297526,1246.9951171875,19949.0,4319.0,20.0,195.78,67.0
126,2023-06-13 16:44:47,0:00:00.754178,00:03:56,1237.7207641601562,1215.116455078125,19949.0,4319.0,20.1,209.99,69.0
127,2023-06-13 16:44:48,0:00:01.430911,00:03:58,663.2324854532877,1172.4295654296875,19949.0,4319.0,20.1,223.99,69.0
128,2023-06-13 16:44:49,0:00:01.426149,00:04:00,1246.0049235026042,1137.636962890625,19949.0,4319.0,20.1,222.04,68.0
129,2023-06-13 16:44:51,0:00:01.832586,00:04:02,774.893076578776,1104.553466796875,19949.0,4319.0,20.1,201.17,69.0
130,2023-06-13 16:44:53,0:00:00.866923,00:04:03,832.5109252929688,1085.3712158203125,19949.0,4319.0,20.1,225.81,68.0
131,2023-06-13 16:44:54,0:00:01.407925,00:04:04,685.4403788248698,1079.27734375,19949.0,4319.0,20.1,223.61,67.0
132,2023-06-13 16:44:56,0:00:01.398930,00:04:06,1000.2684529622396,1079.1317138671875,19949.0,4319.0,20.1,221.88,68.0
133,2023-06-13 16:44:57,0:00:01.427685,00:04:08,849.8614908854166,1078.85986328125,19949.0,4319.0,20.1,221.39,67.0
134,2023-06-13 16:44:59,0:00:01.384763,00:04:09,762.4766337076823,1080.2108154296875,19949.0,4319.0,20.0,211.92,67.0
135,2023-06-13 16:45:00,0:00:01.812470,00:04:11,1399.2521565755208,1091.7254638671875,19949.0,4319.0,20.0,208.80,67.0
136,2023-06-13 16:45:02,0:00:01.613430,00:04:13,788.3315124511719,1131.976806640625,19949.0,4319.0,20.0,221.24,67.0
137,2023-06-13 16:45:04,0:00:01.738068,00:04:15,629.7561422983805,1189.4468994140625,19949.0,4319.0,20.0,209.16,67.0
138,2023-06-13 16:45:06,0:00:01.668802,00:04:17,706.1515452067057,1231.942626953125,19949.0,4319.0,20.0,208.88,67.0
139,2023-06-13 16:45:08,0:00:01.646115,00:04:19,1969.6854451497395,1231.0877685546875,19949.0,4319.0,20.0,211.54,67.0
140,2023-06-13 16:45:10,0:00:01.852788,00:04:21,1257.6542561848958,1186.2412109375,19949.0,4319.0,20.0,218.78,67.0
141,2023-06-13 16:45:12,0:00:01.515022,00:04:23,666.0872472127279,1142.9329833984375,19949.0,4319.0,20.0,209.10,67.0
142,2023-06-13 16:45:14,0:00:01.656921,00:04:25,664.0277964274088,1122.0079345703125,19949.0,4319.0,20.1,216.26,67.0
143,2023-06-13 16:45:16,0:00:01.630273,00:04:26,715.7992248535156,1114.2596435546875,19949.0,4319.0,20.0,217.58,67.0
144,2023-06-13 16:45:18,0:00:01.593684,00:04:28,750.8376871744791,1109.44970703125,19949.0,4319.0,20.0,211.55,67.0
145,2023-06-13 16:45:19,0:00:01.550215,00:04:30,952.4066975911459,1097.5809326171875,19949.0,4319.0,20.0,210.94,67.0
146,2023-06-13 16:45:21,0:00:01.667621,00:04:32,806.7218221028646,1088.392333984375,19949.0,4319.0,20.0,226.25,67.0
147,2023-06-13 16:45:23,0:00:01.681134,00:04:34,805.1843668619791,1091.5360107421875,19949.0,4319.0,20.0,211.00,67.0
148,2023-06-13 16:45:25,0:00:01.674457,00:04:36,786.7651570638021,1105.0040283203125,19949.0,4319.0,20.0,223.24,67.0
149,2023-06-13 16:45:27,0:00:01.888437,00:04:38,735.1793314615885,1129.869384765625,19949.0,4319.0,20.0,188.01,67.0
150,2023-06-13 16:45:29,0:00:02.011941,00:04:40,811.5175984700521,1152.27099609375,19949.0,4319.0,20.0,189.55,67.0
151,2023-06-13 16:45:33,0:00:01.322932,00:04:43,738.2520650227865,1160.6773681640625,19949.0,4319.0,20.1,209.48,67.0
152,2023-06-13 16:45:34,0:00:01.290425,00:04:45,878.6612955729166,1164.45947265625,19949.0,4319.0,20.1,211.81,68.0
153,2023-06-13 16:45:36,0:00:01.584662,00:04:47,1802.8995971679688,1140.97705078125,19949.0,4319.0,20.1,207.88,67.0
154,2023-06-13 16:45:38,0:00:01.520386,00:04:48,1634.7153727213542,1103.392333984375,19949.0,4319.0,20.0,214.33,69.0
155,2023-06-13 16:45:40,0:00:01.732714,00:04:50,704.4271341959635,1078.2276611328125,19949.0,4319.0,20.0,203.84,68.0
156,2023-06-13 16:45:41,0:00:01.741299,00:04:52,863.5460408528646,1072.403564453125,19949.0,4319.0,20.0,201.63,68.0
157,2023-06-13 16:45:43,0:00:01.733299,00:04:54,869.2001139322916,1071.911865234375,19949.0,4319.0,20.0,209.52,69.0
158,2023-06-13 16:45:45,0:00:01.347968,00:04:56,715.5330505371094,1071.7574462890625,19949.0,4319.0,20.2,206.06,68.0
159,2023-06-13 16:45:47,0:00:01.427780,00:04:57,690.9283854166666,1071.3787841796875,19949.0,4319.0,20.1,209.71,68.0
160,2023-06-13 16:45:49,0:00:01.547521,00:04:59,703.413818359375,1071.5137939453125,19949.0,4319.0,20.2,198.16,67.0
161,2023-06-13 16:45:50,0:00:01.651436,00:05:01,684.0433197021484,1073.415283203125,19949.0,4319.0,20.2,206.69,68.0
162,2023-06-13 16:45:52,0:00:01.500395,00:05:03,736.1319274902344,1078.70458984375,19949.0,4319.0,20.3,204.86,68.0
163,2023-06-13 16:45:54,0:00:01.536080,00:05:05,1107.19482421875,1081.542236328125,19949.0,4319.0,20.2,207.79,67.0
164,2023-06-13 16:45:56,0:00:01.533286,00:05:06,684.9574940999349,1080.028564453125,19949.0,4319.0,20.2,198.05,68.0
165,2023-06-13 16:45:57,0:00:01.633124,00:05:08,845.5769653320312,1081.68212890625,19949.0,4319.0,20.2,204.36,69.0
166,2023-06-13 16:45:59,0:00:01.486725,00:05:10,1354.4761149088542,1086.5906982421875,19949.0,4319.0,20.2,210.36,68.0
167,2023-06-13 16:46:01,0:00:01.690543,00:05:12,703.9032084147135,1083.8006591796875,19949.0,4319.0,20.1,208.61,67.0
168,2023-06-13 16:46:03,0:00:01.456764,00:05:13,720.8516947428385,1083.8812255859375,19949.0,4319.0,20.1,204.51,67.0
169,2023-06-13 16:46:05,0:00:01.565300,00:05:15,669.7319539388021,1087.58740234375,19949.0,4319.0,20.1,211.25,67.0
170,2023-06-13 16:46:06,0:00:01.550589,00:05:17,667.2121225992838,1090.8974609375,19949.0,4319.0,20.1,209.67,67.0
171,2023-06-13 16:46:08,0:00:01.436340,00:05:19,985.1582845052084,1102.90380859375,19949.0,4319.0,20.1,209.94,68.0
172,2023-06-13 16:46:10,0:00:01.510918,00:05:20,928.0113321940104,1132.263916015625,19949.0,4319.0,20.2,203.54,67.0
173,2023-06-13 16:46:12,0:00:01.285980,00:05:22,912.1951700846354,1161.37353515625,19949.0,4319.0,20.2,201.50,68.0
174,2023-06-13 16:46:13,0:00:01.301757,00:05:23,912.4039103190104,1179.3270263671875,19949.0,4319.0,20.2,219.42,68.0
175,2023-06-13 16:46:15,0:00:00.781955,00:05:24,652.4626973470052,1206.7794189453125,19949.0,4319.0,20.0,212.87,67.0
176,2023-06-13 16:46:16,0:00:00.754984,00:05:25,1061.0147501627605,1234.8021240234375,19949.0,4319.0,20.0,199.65,67.0
177,2023-06-13 16:46:17,0:00:01.633553,00:05:27,794.7379659016927,1279.5364990234375,19949.0,4319.0,20.0,200.45,69.0
178,2023-06-13 16:46:18,0:00:01.941762,00:05:29,840.2591756184896,1324.88134765625,19949.0,4319.0,20.0,198.04,67.0
179,2023-06-13 16:46:21,0:00:01.964553,00:05:32,1018.0415242513021,1350.904541015625,19949.0,4319.0,20.0,217.89,67.0
180,2023-06-13 16:46:23,0:00:02.041749,00:05:34,776.885996500651,1332.932861328125,19949.0,4319.0,20.0,187.64,67.0
181,2023-06-13 16:46:25,0:00:01.788092,00:05:36,1335.1178792317708,1276.7664794921875,19949.0,4319.0,20.0,208.42,67.0
182,2023-06-13 16:46:27,0:00:01.892004,00:05:38,888.3472493489584,1195.5001220703125,19949.0,4319.0,20.0,195.32,67.0
183,2023-06-13 16:46:29,0:00:02.108917,00:05:40,937.2018025716146,1125.829833984375,19949.0,4319.0,20.0,188.36,67.0
184,2023-06-13 16:46:32,0:00:01.813981,00:05:42,770.5396219889323,1087.1217041015625,19949.0,4319.0,20.0,211.81,67.0
185,2023-06-13 16:46:34,0:00:01.873817,00:05:45,2721.5281982421875,1071.3212890625,19949.0,4319.0,20.0,213.50,67.0
186,2023-06-13 16:46:36,0:00:01.787898,00:05:47,955.6825154622396,1065.9058837890625,19949.0,4319.0,20.2,221.34,67.0
187,2023-06-13 16:46:38,0:00:01.488235,00:05:48,895.139892578125,1065.836181640625,19949.0,4319.0,20.2,220.90,68.0
188,2023-06-13 16:46:39,0:00:01.332295,00:05:50,827.8928019205729,1071.1234130859375,19949.0,4319.0,20.2,220.93,67.0
189,2023-06-13 16:46:41,0:00:01.392593,00:05:51,811.0047403971354,1085.4578857421875,19949.0,4319.0,20.2,234.46,67.0
190,2023-06-13 16:46:43,0:00:01.490691,00:05:53,650.7208836873373,1095.3280029296875,19949.0,4319.0,20.1,217.67,66.0
191,2023-06-13 16:46:44,0:00:01.019801,00:05:54,752.0890299479166,1105.2861328125,19949.0,4319.0,20.1,221.43,68.0
192,2023-06-13 16:46:46,0:00:01.284995,00:05:56,677.7658131917318,1117.8701171875,19949.0,4319.0,20.1,220.49,67.0
193,2023-06-13 16:46:47,0:00:01.382830,00:05:57,710.692860921224,1121.058349609375,19949.0,4319.0,20.2,216.12,68.0
194,2023-06-13 16:46:49,0:00:01.637125,00:05:59,667.1006978352865,1117.789306640625,19949.0,4319.0,20.0,209.98,67.0
195,2023-06-13 16:46:50,0:00:01.746448,00:06:01,918.5963948567709,1124.9912109375,19949.0,4319.0,20.0,219.24,67.0
196,2023-06-13 16:46:52,0:00:01.609823,00:06:03,632.7539749145508,1142.031005859375,19949.0,4319.0,20.0,209.06,67.0
197,2023-06-13 16:46:54,0:00:01.743511,00:06:05,725.1897481282552,1153.2506103515625,19949.0,4319.0,20.0,216.78,66.0
198,2023-06-13 16:46:56,0:00:01.690237,00:06:07,909.4711507161459,1158.2322998046875,19949.0,4319.0,20.1,217.23,68.0
199,2023-06-13 16:46:58,0:00:01.398298,00:06:09,1045.4462483723958,1138.9136962890625,19949.0,4319.0,20.1,211.16,67.0
200,2023-06-13 16:47:00,0:00:01.503899,00:06:10,1238.5565592447917,1106.9407958984375,19949.0,4319.0,20.1,209.87,67.0
201,2023-06-13 16:47:03,0:00:01.654227,00:06:14,672.1009318033854,1080.861083984375,19949.0,4319.0,20.0,216.56,66.0
