EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
32,2023-06-13 16:06:53,0:00:02.040878,00:01:02,749.1365966796875,782.3215942382812,23431.0,837.0,19.1,184.33,66.0
33,2023-06-13 16:06:55,0:00:01.896596,00:01:04,657.8542175292969,767.76318359375,23431.0,837.0,19.1,187.31,66.0
34,2023-06-13 16:06:57,0:00:01.958261,00:01:07,627.533935546875,763.8026733398438,23431.0,837.0,19.1,188.03,66.0
35,2023-06-13 16:06:59,0:00:01.836936,00:01:09,643.488037109375,764.60107421875,23431.0,837.0,19.2,194.78,66.0
36,2023-06-13 16:07:01,0:00:02.019235,00:01:11,686.9599304199219,781.8828735351562,23431.0,837.0,19.1,202.12,66.0
37,2023-06-13 16:07:03,0:00:02.108542,00:01:13,589.6530609130859,808.01171875,23431.0,837.0,19.2,202.87,66.0
38,2023-06-13 16:07:06,0:00:01.571284,00:01:15,659.1772766113281,825.6307373046875,23431.0,837.0,19.1,220.43,68.0
39,2023-06-13 16:07:08,0:00:01.379833,00:01:17,756.2536010742188,816.4088745117188,23431.0,837.0,19.3,208.43,66.0
40,2023-06-13 16:07:09,0:00:01.141973,00:01:18,628.0578918457031,798.5313720703125,23431.0,837.0,19.6,210.36,66.0
41,2023-06-13 16:07:11,0:00:00.936118,00:01:19,662.1972351074219,784.06787109375,23431.0,837.0,19.3,214.82,66.0
42,2023-06-13 16:07:12,0:00:01.329693,00:01:21,638.7709045410156,768.8745727539062,23431.0,837.0,19.2,199.93,66.0
43,2023-06-13 16:07:13,0:00:01.489200,00:01:22,684.3176879882812,761.74072265625,23431.0,837.0,19.2,211.48,65.0
44,2023-06-13 16:07:15,0:00:01.718801,00:01:24,682.7623596191406,762.9511108398438,23431.0,837.0,19.3,202.52,65.0
45,2023-06-13 16:07:17,0:00:01.659857,00:01:26,672.0140686035156,767.8892822265625,23431.0,837.0,19.2,191.55,66.0
46,2023-06-13 16:07:19,0:00:01.815895,00:01:28,629.4089965820312,776.7962036132812,23431.0,837.0,19.3,212.16,66.0
47,2023-06-13 16:07:21,0:00:01.626107,00:01:30,746.4656677246094,784.2589721679688,23431.0,837.0,19.3,209.35,66.0
48,2023-06-13 16:07:23,0:00:01.692402,00:01:32,645.66845703125,782.6690673828125,23431.0,837.0,19.3,203.12,65.0
49,2023-06-13 16:07:25,0:00:01.623330,00:01:34,569.9656829833984,781.2039794921875,23431.0,837.0,19.2,209.99,66.0
50,2023-06-13 16:07:26,0:00:01.791849,00:01:36,599.9754028320312,781.9498901367188,23431.0,837.0,19.1,187.90,66.0
51,2023-06-13 16:07:30,0:00:02.058137,00:01:40,602.2077026367188,780.3758544921875,23433.0,835.0,19.5,196.98,66.0
52,2023-06-13 16:07:33,0:00:02.101389,00:01:42,684.247802734375,777.45458984375,23433.0,835.0,19.3,200.20,66.0
53,2023-06-13 16:07:35,0:00:01.435230,00:01:44,605.6406860351562,771.7577514648438,23433.0,835.0,19.6,207.79,67.0
54,2023-06-13 16:07:36,0:00:01.278744,00:01:45,657.7981262207031,763.4102783203125,23433.0,835.0,19.6,198.55,66.0
55,2023-06-13 16:07:38,0:00:01.429972,00:01:47,620.3268127441406,757.3009033203125,23433.0,835.0,19.3,204.65,65.0
56,2023-06-13 16:07:40,0:00:01.947721,00:01:49,655.6060485839844,753.0346069335938,23433.0,835.0,19.2,191.36,65.0
57,2023-06-13 16:07:42,0:00:01.664943,00:01:51,601.9223327636719,756.0567626953125,23433.0,835.0,19.5,196.49,66.0
58,2023-06-13 16:07:44,0:00:01.965668,00:01:53,589.4160766601562,767.84521484375,23433.0,835.0,19.2,185.86,66.0
59,2023-06-13 16:07:46,0:00:01.982415,00:01:55,614.0086364746094,779.9202880859375,23433.0,835.0,19.6,202.71,66.0
60,2023-06-13 16:07:48,0:00:01.866839,00:01:58,608.5623168945312,780.06103515625,23433.0,835.0,19.1,221.81,67.0
61,2023-06-13 16:07:50,0:00:01.081851,00:01:59,563.8729858398438,769.2996826171875,23433.0,835.0,19.6,206.28,67.0
62,2023-06-13 16:07:51,0:00:01.056976,00:02:00,579.8861389160156,756.2393188476562,23433.0,835.0,19.3,208.71,69.0
63,2023-06-13 16:07:53,0:00:01.190915,00:02:02,665.8688659667969,745.4473266601562,23433.0,835.0,19.3,212.16,67.0
64,2023-06-13 16:07:54,0:00:01.150500,00:02:03,579.0684967041016,741.6531372070312,23433.0,835.0,19.2,193.71,66.0
65,2023-06-13 16:07:56,0:00:01.706328,00:02:05,665.8646850585938,748.3119506835938,23433.0,835.0,19.2,209.59,67.0
66,2023-06-13 16:07:57,0:00:01.487503,00:02:07,600.2163696289062,764.42578125,23433.0,835.0,19.3,209.78,68.0
67,2023-06-13 16:07:59,0:00:01.486218,00:02:08,699.9927368164062,774.1514282226562,23433.0,835.0,19.2,198.70,66.0
68,2023-06-13 16:08:01,0:00:01.872453,00:02:10,577.1967468261719,768.9324340820312,23433.0,835.0,19.1,192.35,66.0
69,2023-06-13 16:08:03,0:00:01.777676,00:02:12,589.6185607910156,754.151123046875,23433.0,835.0,19.1,193.82,66.0
70,2023-06-13 16:08:05,0:00:01.995280,00:02:15,606.0864562988281,742.0965576171875,23433.0,835.0,19.1,187.21,66.0
71,2023-06-13 16:08:07,0:00:01.920088,00:02:17,627.9293212890625,738.5664672851562,23433.0,835.0,19.1,188.65,66.0
72,2023-06-13 16:08:09,0:00:01.919461,00:02:19,532.88720703125,743.9288330078125,23433.0,835.0,19.1,188.47,66.0
73,2023-06-13 16:08:11,0:00:01.938357,00:02:21,570.3931121826172,761.1032104492188,23433.0,835.0,19.1,197.79,66.0
74,2023-06-13 16:08:14,0:00:02.119917,00:02:23,706.1545104980469,771.8074340820312,23433.0,835.0,19.1,197.19,66.0
75,2023-06-13 16:08:16,0:00:01.701612,00:02:25,591.7137451171875,767.19775390625,23433.0,835.0,19.2,222.74,66.0
76,2023-06-13 16:08:18,0:00:01.426552,00:02:27,666.9737854003906,752.9450073242188,23433.0,835.0,19.5,208.86,67.0
77,2023-06-13 16:08:19,0:00:00.994446,00:02:28,607.1843566894531,733.8639526367188,23433.0,835.0,19.4,210.48,66.0
78,2023-06-13 16:08:21,0:00:01.156468,00:02:29,663.6960144042969,723.3939819335938,23433.0,835.0,19.3,201.55,68.0
79,2023-06-13 16:08:22,0:00:01.459486,00:02:31,548.6528930664062,724.6002807617188,23433.0,835.0,19.1,193.55,66.0
80,2023-06-13 16:08:24,0:00:00.742590,00:02:32,524.9490966796875,742.4505004882812,23433.0,835.0,19.1,184.63,66.0
81,2023-06-13 16:08:25,0:00:00.956075,00:02:33,604.4103393554688,770.1378784179688,23433.0,835.0,19.3,196.08,67.0
82,2023-06-13 16:08:26,0:00:01.369305,00:02:35,685.07568359375,778.6137084960938,23433.0,835.0,19.2,199.95,66.0
83,2023-06-13 16:08:27,0:00:01.531317,00:02:37,693.0609741210938,753.6190185546875,23433.0,835.0,19.2,200.37,66.0
84,2023-06-13 16:08:29,0:00:01.679938,00:02:38,589.4269409179688,729.4878540039062,23433.0,835.0,19.2,210.27,68.0
85,2023-06-13 16:08:31,0:00:01.733056,00:02:40,642.8843994140625,716.9703369140625,23433.0,835.0,19.3,192.49,68.0
86,2023-06-13 16:08:33,0:00:01.450577,00:02:42,682.1600646972656,713.8661499023438,23433.0,835.0,19.2,203.78,66.0
87,2023-06-13 16:08:35,0:00:01.667151,00:02:44,620.1232604980469,723.7559204101562,23433.0,835.0,19.2,211.95,66.0
88,2023-06-13 16:08:37,0:00:01.743394,00:02:46,600.8118286132812,742.7831420898438,23433.0,835.0,19.1,190.19,66.0
89,2023-06-13 16:08:39,0:00:01.865109,00:02:48,642.0538024902344,752.112060546875,23433.0,835.0,19.1,187.71,66.0
90,2023-06-13 16:08:41,0:00:02.039164,00:02:50,636.0297241210938,744.1817626953125,23433.0,835.0,19.1,187.89,66.0
91,2023-06-13 16:08:43,0:00:02.229487,00:02:53,520.6177825927734,733.79443359375,23433.0,835.0,19.3,186.76,66.0
