EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
15,2023-06-13 17:14:12,0:00:00.590581,00:00:16,18562.569498697918,18747.044921875,6148.0,18120.0,10.7,223.00,67.0
16,2023-06-13 17:14:13,0:00:00.596911,00:00:17,17661.745768229168,16596.677734375,6148.0,18120.0,10.7,232.14,67.0
17,2023-06-13 17:14:13,0:00:00.652076,00:00:17,15477.035481770834,14082.5693359375,6148.0,18120.0,10.8,217.57,66.0
18,2023-06-13 17:14:14,0:00:00.638089,00:00:18,11889.5673828125,11313.7451171875,6148.0,18120.0,10.8,213.20,67.0
19,2023-06-13 17:14:15,0:00:00.657394,00:00:19,9862.7001953125,8448.7080078125,6148.0,18120.0,10.8,216.88,67.0
20,2023-06-13 17:14:16,0:00:00.601057,00:00:20,6395.440755208333,5772.8056640625,6148.0,18120.0,10.8,221.73,67.0
21,2023-06-13 17:14:16,0:00:00.625171,00:00:20,4531.0961507161455,3659.751220703125,6148.0,18120.0,10.8,219.68,66.0
22,2023-06-13 17:14:17,0:00:00.654599,00:00:21,2513.27001953125,2318.14794921875,6148.0,18120.0,10.8,211.04,67.0
23,2023-06-13 17:14:18,0:00:00.595163,00:00:22,1607.9401753743489,1740.2147216796875,6148.0,18120.0,10.8,224.38,67.0
24,2023-06-13 17:14:19,0:00:00.626449,00:00:23,1445.2870279947917,1546.1507568359375,6148.0,18120.0,10.8,226.14,67.0
25,2023-06-13 17:14:20,0:00:00.583043,00:00:24,1286.3924865722656,1422.91162109375,6148.0,18120.0,10.8,221.80,67.0
26,2023-06-13 17:14:20,0:00:00.634230,00:00:24,1195.2062276204426,1295.6785888671875,6148.0,18120.0,10.8,220.81,67.0
27,2023-06-13 17:14:21,0:00:00.599196,00:00:25,1182.4696655273438,1228.453857421875,6148.0,18120.0,10.8,225.21,67.0
28,2023-06-13 17:14:22,0:00:00.676847,00:00:26,971.10400390625,1240.677490234375,6148.0,18120.0,10.8,222.75,67.0
29,2023-06-13 17:14:23,0:00:00.741744,00:00:27,1012.0206604003906,1227.265625,6148.0,18120.0,10.8,213.76,67.0
30,2023-06-13 17:14:24,0:00:00.674918,00:00:28,845.0537974039713,1180.394287109375,6148.0,18120.0,10.8,223.40,67.0
31,2023-06-13 17:14:24,0:00:00.552103,00:00:28,998.9208475748698,1151.4576416015625,6148.0,18120.0,10.8,231.11,67.0
32,2023-06-13 17:14:25,0:00:00.605854,00:00:29,829.9558715820312,1158.2144775390625,6148.0,18120.0,10.8,225.95,67.0
33,2023-06-13 17:14:26,0:00:00.655613,00:00:30,793.4240837097168,1159.3560791015625,6148.0,18120.0,10.8,222.30,67.0
34,2023-06-13 17:14:27,0:00:00.688399,00:00:31,834.7349192301432,1153.0762939453125,6148.0,18120.0,10.8,211.66,67.0
35,2023-06-13 17:14:27,0:00:00.651400,00:00:32,925.0168660481771,1155.2744140625,6148.0,18120.0,10.8,211.39,67.0
36,2023-06-13 17:14:28,0:00:00.628548,00:00:32,834.8342336018881,1169.2755126953125,6148.0,18120.0,10.8,214.82,67.0
37,2023-06-13 17:14:29,0:00:00.612279,00:00:33,942.5811462402344,1163.8494873046875,6148.0,18120.0,10.8,222.30,67.0
38,2023-06-13 17:14:30,0:00:00.670026,00:00:34,806.8898289998373,1120.70068359375,6148.0,18120.0,10.8,212.25,67.0
39,2023-06-13 17:14:31,0:00:00.617891,00:00:35,956.1881408691406,1092.109130859375,6148.0,18120.0,10.8,223.45,67.0
40,2023-06-13 17:14:31,0:00:00.650594,00:00:36,1086.7968648274739,1079.6416015625,6148.0,18120.0,10.8,223.32,67.0
41,2023-06-13 17:14:32,0:00:00.680262,00:00:36,770.9636942545573,1100.05322265625,6148.0,18120.0,10.8,213.65,67.0
42,2023-06-13 17:14:33,0:00:00.607536,00:00:37,882.5852254231771,1112.1976318359375,6148.0,18120.0,10.8,220.96,67.0
43,2023-06-13 17:14:34,0:00:00.652950,00:00:38,876.1316324869791,1100.0093994140625,6148.0,18120.0,10.8,221.96,67.0
44,2023-06-13 17:14:35,0:00:00.608746,00:00:39,781.8961944580078,1087.672607421875,6148.0,18120.0,10.8,221.47,67.0
45,2023-06-13 17:14:35,0:00:00.599443,00:00:39,987.4586588541666,1087.1717529296875,6148.0,18120.0,10.8,221.11,67.0
46,2023-06-13 17:14:36,0:00:00.674191,00:00:40,773.2603721618652,1110.476318359375,6148.0,18120.0,10.8,214.33,67.0
47,2023-06-13 17:14:37,0:00:00.659358,00:00:41,1033.0115458170574,1118.5406494140625,6148.0,18120.0,10.8,222.77,67.0
48,2023-06-13 17:14:38,0:00:00.682124,00:00:42,808.9092966715494,1098.6158447265625,6148.0,18120.0,10.8,212.01,67.0
49,2023-06-13 17:14:39,0:00:00.665039,00:00:43,919.834726969401,1088.42041015625,6148.0,18120.0,10.8,220.04,67.0
50,2023-06-13 17:14:40,0:00:00.625140,00:00:44,1013.2857666015625,1072.0992431640625,6148.0,18120.0,10.8,220.84,67.0
51,2023-06-13 17:14:42,0:00:00.630986,00:00:46,940.4596048990885,1066.8116455078125,6148.0,18120.0,10.8,186.96,66.0
52,2023-06-13 17:14:43,0:00:00.611047,00:00:47,764.7982397079468,1087.7391357421875,6148.0,18120.0,10.8,221.85,67.0
53,2023-06-13 17:14:43,0:00:00.666669,00:00:47,894.058095296224,1116.1982421875,6148.0,18120.0,10.8,216.27,67.0
54,2023-06-13 17:14:44,0:00:00.625702,00:00:48,808.697764078776,1164.7767333984375,6148.0,18120.0,10.8,219.12,67.0
55,2023-06-13 17:14:45,0:00:00.621443,00:00:49,1632.891357421875,1168.0416259765625,6148.0,18120.0,10.8,224.35,67.0
56,2023-06-13 17:14:46,0:00:00.600615,00:00:50,948.2467651367188,1097.3651123046875,6148.0,18120.0,10.8,221.44,67.0
57,2023-06-13 17:14:47,0:00:00.648160,00:00:51,1117.447041829427,1064.0904541015625,6148.0,18120.0,10.8,222.51,67.0
58,2023-06-13 17:14:47,0:00:00.600458,00:00:51,962.0102132161459,1059.034912109375,6148.0,18120.0,10.8,221.61,67.0
59,2023-06-13 17:14:48,0:00:00.629952,00:00:52,1048.6367492675781,1057.720947265625,6148.0,18120.0,10.8,212.37,67.0
60,2023-06-13 17:14:49,0:00:00.590642,00:00:53,858.0572865804037,1068.6844482421875,6148.0,18120.0,10.8,222.89,67.0
61,2023-06-13 17:14:50,0:00:00.590511,00:00:54,1925.8246968587239,1076.1214599609375,6148.0,18120.0,10.8,221.54,67.0
62,2023-06-13 17:14:50,0:00:00.630528,00:00:54,848.0367329915365,1066.156982421875,6148.0,18120.0,10.8,216.84,67.0
63,2023-06-13 17:14:51,0:00:00.629798,00:00:55,1038.5552469889324,1074.3621826171875,6148.0,18120.0,10.8,223.62,67.0
64,2023-06-13 17:14:52,0:00:00.664103,00:00:56,778.9101435343424,1074.4669189453125,6148.0,18120.0,10.8,220.94,67.0
65,2023-06-13 17:14:53,0:00:00.621000,00:00:57,761.0415700276693,1081.0892333984375,6148.0,18120.0,10.8,222.17,67.0
66,2023-06-13 17:14:54,0:00:00.718591,00:00:58,1014.7025553385416,1085.74951171875,6148.0,18120.0,10.8,212.50,67.0
67,2023-06-13 17:14:54,0:00:00.589122,00:00:58,768.3561515808105,1071.9981689453125,6148.0,18120.0,10.8,222.27,67.0
68,2023-06-13 17:14:55,0:00:00.624676,00:00:59,811.8455403645834,1065.620849609375,6148.0,18120.0,10.8,218.91,67.0
69,2023-06-13 17:14:56,0:00:00.623103,00:01:00,766.3227907816569,1062.4591064453125,6148.0,18120.0,10.8,224.13,67.0
70,2023-06-13 17:14:57,0:00:00.591804,00:01:01,929.3459777832031,1072.977783203125,6148.0,18120.0,10.8,223.68,67.0
71,2023-06-13 17:14:57,0:00:00.614713,00:01:02,862.5810038248698,1115.67724609375,6148.0,18120.0,10.8,220.88,67.0
72,2023-06-13 17:14:58,0:00:00.638441,00:01:02,897.8139343261719,1112.708251953125,6148.0,18120.0,10.8,223.08,67.0
73,2023-06-13 17:14:59,0:00:00.630936,00:01:03,774.4749272664388,1084.8978271484375,6148.0,18120.0,10.8,222.22,67.0
74,2023-06-13 17:15:00,0:00:00.542168,00:01:04,1635.3517354329426,1069.4764404296875,6148.0,18120.0,10.8,230.42,67.0
75,2023-06-13 17:15:01,0:00:00.609861,00:01:05,1106.3424580891926,1049.532958984375,6148.0,18120.0,10.8,224.12,67.0
76,2023-06-13 17:15:01,0:00:00.556749,00:01:05,886.619394938151,1047.94677734375,6148.0,18120.0,10.8,224.33,67.0
77,2023-06-13 17:15:02,0:00:00.708966,00:01:06,898.6288350423177,1046.486572265625,6148.0,18120.0,10.8,213.16,67.0
78,2023-06-13 17:15:03,0:00:00.659028,00:01:07,787.9182256062826,1048.1697998046875,6148.0,18120.0,10.8,212.44,67.0
79,2023-06-13 17:15:04,0:00:00.642615,00:01:08,771.0804405212402,1061.762451171875,6148.0,18120.0,10.8,221.39,67.0
80,2023-06-13 17:15:05,0:00:00.650394,00:01:09,834.2761433919271,1076.23291015625,6148.0,18120.0,10.8,214.60,67.0
81,2023-06-13 17:15:05,0:00:00.615777,00:01:09,830.9598897298177,1074.3724365234375,6148.0,18120.0,10.8,222.99,67.0
82,2023-06-13 17:15:06,0:00:00.625721,00:01:10,782.0612258911133,1063.0328369140625,6148.0,18120.0,10.8,221.68,67.0
83,2023-06-13 17:15:07,0:00:00.715029,00:01:11,893.5063273111979,1059.2896728515625,6148.0,18120.0,10.8,216.06,67.0
84,2023-06-13 17:15:08,0:00:00.640363,00:01:12,751.601879119873,1051.42626953125,6148.0,18120.0,10.8,213.45,67.0
85,2023-06-13 17:15:09,0:00:00.604840,00:01:13,847.3453369140625,1058.89453125,6148.0,18120.0,10.8,225.68,68.0
86,2023-06-13 17:15:09,0:00:00.610513,00:01:13,788.9853312174479,1095.1185302734375,6148.0,18120.0,10.8,226.52,67.0
87,2023-06-13 17:15:10,0:00:00.603707,00:01:14,780.4105021158854,1126.5009765625,6148.0,18120.0,10.8,222.78,67.0
88,2023-06-13 17:15:11,0:00:00.612446,00:01:15,1004.3390197753906,1117.1668701171875,6148.0,18120.0,10.8,232.84,67.0
89,2023-06-13 17:15:12,0:00:00.619530,00:01:16,892.6630655924479,1069.0335693359375,6148.0,18120.0,10.8,222.71,67.0
90,2023-06-13 17:15:12,0:00:00.612670,00:01:16,1146.6974690755208,1051.641845703125,6148.0,18120.0,10.8,232.35,68.0
91,2023-06-13 17:15:13,0:00:00.650833,00:01:17,763.1653048197428,1097.973876953125,6148.0,18120.0,10.8,221.26,67.0
92,2023-06-13 17:15:14,0:00:00.627374,00:01:18,811.5751393636068,1123.14404296875,6148.0,18120.0,10.8,213.32,67.0
93,2023-06-13 17:15:15,0:00:00.728646,00:01:19,778.773063659668,1103.2586669921875,6148.0,18120.0,10.8,207.03,67.0
94,2023-06-13 17:15:16,0:00:00.714922,00:01:20,844.8502502441406,1073.0115966796875,6148.0,18120.0,10.8,205.47,67.0
95,2023-06-13 17:15:17,0:00:00.610658,00:01:21,746.9926592508951,1051.287353515625,6148.0,18120.0,10.8,211.99,67.0
96,2023-06-13 17:15:17,0:00:00.650389,00:01:21,1004.4320068359375,1055.2845458984375,6148.0,18120.0,10.8,212.88,67.0
97,2023-06-13 17:15:18,0:00:00.627900,00:01:22,744.1784642537435,1114.08447265625,6148.0,18120.0,10.8,220.81,67.0
98,2023-06-13 17:15:19,0:00:00.632950,00:01:23,779.7392298380533,1140.979736328125,6148.0,18120.0,10.8,213.26,67.0
99,2023-06-13 17:15:20,0:00:00.614945,00:01:24,817.1675669352213,1134.23876953125,6148.0,18120.0,10.8,221.93,67.0
100,2023-06-13 17:15:21,0:00:00.579599,00:01:25,900.4724324544271,1108.0716552734375,6148.0,18120.0,10.8,220.46,67.0
101,2023-06-13 17:15:23,0:00:00.652525,00:01:27,767.619244893392,1063.7275390625,6148.0,18120.0,10.8,183.88,66.0
102,2023-06-13 17:15:24,0:00:00.638964,00:01:28,932.6550598144531,1063.6090087890625,6148.0,18120.0,10.8,212.22,67.0
103,2023-06-13 17:15:24,0:00:00.610626,00:01:29,907.795664469401,1096.20703125,6148.0,18120.0,10.8,226.98,67.0
104,2023-06-13 17:15:25,0:00:00.690183,00:01:29,839.0584615071615,1091.703857421875,6148.0,18120.0,10.8,215.78,67.0
105,2023-06-13 17:15:26,0:00:00.666494,00:01:30,741.6172688802084,1100.50927734375,6148.0,18120.0,10.8,223.13,67.0
106,2023-06-13 17:15:27,0:00:00.611008,00:01:31,970.8859354654948,1077.470947265625,6148.0,18120.0,10.8,224.51,67.0
107,2023-06-13 17:15:28,0:00:00.651592,00:01:32,786.1990051269531,1046.118896484375,6148.0,18120.0,10.8,220.36,67.0
108,2023-06-13 17:15:28,0:00:00.647197,00:01:33,798.2517395019531,1043.8685302734375,6148.0,18120.0,10.8,218.36,67.0
109,2023-06-13 17:15:29,0:00:00.702629,00:01:33,901.7410888671875,1045.747802734375,6148.0,18120.0,10.8,212.33,67.0
110,2023-06-13 17:15:30,0:00:00.661019,00:01:34,742.7151743570963,1082.343017578125,6148.0,18120.0,10.8,212.97,67.0
111,2023-06-13 17:15:31,0:00:00.570157,00:01:35,827.1538899739584,1113.8006591796875,6148.0,18120.0,10.8,226.49,67.0
112,2023-06-13 17:15:32,0:00:00.653976,00:01:36,778.1129023234049,1146.3043212890625,6148.0,18120.0,10.8,222.21,67.0
113,2023-06-13 17:15:33,0:00:00.664085,00:01:37,905.3918253580729,1145.3980712890625,6148.0,18120.0,10.8,221.81,67.0
114,2023-06-13 17:15:33,0:00:00.607218,00:01:37,940.07763671875,1136.430419921875,6148.0,18120.0,10.8,222.42,67.0
115,2023-06-13 17:15:34,0:00:00.644682,00:01:38,1003.539306640625,1061.3787841796875,6148.0,18120.0,10.8,222.56,67.0
116,2023-06-13 17:15:35,0:00:00.626978,00:01:39,763.0039215087891,1025.558349609375,6148.0,18120.0,10.8,219.33,67.0
117,2023-06-13 17:15:36,0:00:00.581007,00:01:40,875.6891682942709,1024.7557373046875,6148.0,18120.0,10.8,222.93,67.0
118,2023-06-13 17:15:36,0:00:00.616942,00:01:40,1830.748311360677,1022.43896484375,6148.0,18120.0,10.8,223.79,67.0
119,2023-06-13 17:15:37,0:00:00.581994,00:01:41,865.7016805013021,1020.1199340820312,6148.0,18120.0,10.8,232.51,67.0
120,2023-06-13 17:15:38,0:00:00.661313,00:01:42,797.2233632405599,1022.9553833007812,6148.0,18120.0,10.8,215.68,67.0
