EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
1,2023-06-13 16:59:27,0:00:03.558732,00:00:07,23934.236979166668,25311.060546875,12662.0,11606.0,10.5,156.20,52.0
2,2023-06-13 16:59:31,0:00:00.613831,00:00:08,25289.966796875,25306.912109375,12662.0,11606.0,10.5,198.78,53.0
3,2023-06-13 16:59:32,0:00:00.656427,00:00:09,25350.279947916668,25302.208984375,12662.0,11606.0,10.5,205.72,53.0
4,2023-06-13 16:59:33,0:00:00.630741,00:00:10,25117.436197916668,25296.55859375,12662.0,11606.0,10.5,206.57,53.0
5,2023-06-13 16:59:34,0:00:00.639658,00:00:10,23388.641276041668,25289.55859375,12662.0,11606.0,10.5,205.83,54.0
6,2023-06-13 16:59:34,0:00:00.616200,00:00:11,23778.131510416668,25280.751953125,12662.0,11606.0,10.5,206.88,54.0
7,2023-06-13 16:59:35,0:00:00.588853,00:00:12,24616.71484375,25269.515625,12662.0,11606.0,10.5,210.69,54.0
8,2023-06-13 16:59:36,0:00:00.654961,00:00:13,25163.242838541668,25255.22265625,12662.0,11606.0,10.5,206.95,54.0
9,2023-06-13 16:59:37,0:00:00.553788,00:00:13,23027.6328125,25237.1484375,12662.0,11606.0,10.5,203.80,55.0
10,2023-06-13 16:59:37,0:00:00.603360,00:00:14,25267.444010416668,25214.037109375,12662.0,11606.0,10.5,216.29,55.0
11,2023-06-13 16:59:38,0:00:00.636764,00:00:15,23540.470052083332,25184.265625,12662.0,11606.0,10.5,204.87,55.0
12,2023-06-13 16:59:39,0:00:00.640808,00:00:16,23715.958984375,25146.19921875,12662.0,11606.0,10.5,206.72,55.0
13,2023-06-13 16:59:40,0:00:00.694462,00:00:16,22904.138020833332,25098.388671875,12662.0,11606.0,10.5,204.89,55.0
14,2023-06-13 16:59:40,0:00:00.609699,00:00:17,23290.188802083332,25038.583984375,12662.0,11606.0,10.5,206.99,56.0
15,2023-06-13 16:59:41,0:00:00.691019,00:00:18,24344.469401041668,24963.8203125,12662.0,11606.0,10.5,195.86,56.0
16,2023-06-13 16:59:42,0:00:00.648319,00:00:19,23192.022135416668,24870.509765625,12662.0,11606.0,10.5,207.28,56.0
17,2023-06-13 16:59:43,0:00:00.636903,00:00:20,24621.831380208332,24754.921875,12662.0,11606.0,10.5,209.10,56.0
18,2023-06-13 16:59:44,0:00:00.682379,00:00:20,24266.477213541668,24612.6484375,12662.0,11606.0,10.5,208.92,56.0
19,2023-06-13 16:59:44,0:00:00.612918,00:00:21,24080.416015625,24438.72265625,12662.0,11606.0,10.5,209.45,57.0
20,2023-06-13 16:59:45,0:00:00.650992,00:00:22,22863.207682291668,24227.634765625,12662.0,11606.0,10.5,210.64,57.0
21,2023-06-13 16:59:46,0:00:00.672149,00:00:23,23317.166015625,23973.34765625,12662.0,11606.0,10.5,206.38,57.0
22,2023-06-13 16:59:47,0:00:00.600803,00:00:24,22715.184895833332,23670.4375,12662.0,11606.0,10.5,210.78,58.0
