EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
54,2023-06-13 16:02:50,0:00:01.703391,00:01:48,655.7794189453125,746.8387451171875,23433.0,835.0,19.1,195.92,66.0
55,2023-06-13 16:02:52,0:00:01.741946,00:01:50,662.4609680175781,740.3269653320312,23433.0,835.0,19.0,213.35,68.0
56,2023-06-13 16:02:54,0:00:01.582331,00:01:52,747.9707336425781,738.14599609375,23433.0,835.0,19.0,211.79,66.0
57,2023-06-13 16:02:56,0:00:01.617506,00:01:54,578.3103942871094,740.8237915039062,23433.0,835.0,19.0,209.80,66.0
58,2023-06-13 16:02:58,0:00:01.772553,00:01:56,608.9023742675781,743.2174682617188,23433.0,835.0,19.0,210.77,66.0
59,2023-06-13 16:03:00,0:00:01.706052,00:01:57,538.4417266845703,741.3689575195312,23433.0,835.0,18.9,205.13,66.0
60,2023-06-13 16:03:02,0:00:01.762181,00:01:59,571.5106811523438,726.2025756835938,23433.0,835.0,18.9,192.50,66.0
61,2023-06-13 16:03:04,0:00:01.926461,00:02:02,661.0423278808594,707.4940795898438,23433.0,835.0,18.9,198.42,67.0
62,2023-06-13 16:03:06,0:00:01.977152,00:02:04,550.5356140136719,705.4444580078125,23433.0,835.0,18.9,197.97,67.0
63,2023-06-13 16:03:08,0:00:02.212572,00:02:06,531.4770355224609,727.6080932617188,23433.0,835.0,18.9,199.76,67.0
64,2023-06-13 16:03:10,0:00:01.898042,00:02:08,544.8955841064453,751.0151977539062,23433.0,835.0,18.9,224.45,67.0
65,2023-06-13 16:03:13,0:00:01.725169,00:02:10,558.2244262695312,746.6861572265625,23433.0,835.0,19.2,215.32,67.0
66,2023-06-13 16:03:14,0:00:01.020750,00:02:11,571.1217041015625,717.9871215820312,23433.0,835.0,19.0,207.88,68.0
67,2023-06-13 16:03:16,0:00:01.042925,00:02:13,623.107177734375,688.656982421875,23433.0,835.0,19.5,211.04,67.0
68,2023-06-13 16:03:17,0:00:01.351882,00:02:14,624.3772277832031,680.1848754882812,23433.0,835.0,19.0,197.43,68.0
69,2023-06-13 16:03:19,0:00:01.670578,00:02:16,566.7256469726562,695.9937744140625,23433.0,835.0,19.3,206.49,67.0
70,2023-06-13 16:03:20,0:00:01.786991,00:02:18,624.9038391113281,727.60302734375,23433.0,835.0,19.0,199.98,68.0
71,2023-06-13 16:03:22,0:00:01.649066,00:02:20,586.6121215820312,721.8670654296875,23433.0,835.0,19.0,197.40,66.0
72,2023-06-13 16:03:24,0:00:01.466707,00:02:22,590.1438903808594,688.2156982421875,23433.0,835.0,19.0,210.57,68.0
73,2023-06-13 16:03:26,0:00:01.404385,00:02:23,587.2572021484375,667.0473022460938,23433.0,835.0,19.3,211.65,67.0
74,2023-06-13 16:03:28,0:00:01.565441,00:02:25,511.51429748535156,660.889892578125,23433.0,835.0,19.0,209.84,66.0
75,2023-06-13 16:03:29,0:00:01.678736,00:02:27,527.5828094482422,669.18115234375,23433.0,835.0,19.0,209.11,68.0
76,2023-06-13 16:03:31,0:00:01.564554,00:02:29,545.6226196289062,696.6773681640625,23433.0,835.0,19.3,208.83,66.0
77,2023-06-13 16:03:33,0:00:01.559280,00:02:31,536.4162292480469,696.9342041015625,23433.0,835.0,19.0,210.33,66.0
78,2023-06-13 16:03:35,0:00:01.619494,00:02:33,598.5484924316406,667.4291381835938,23433.0,835.0,18.9,200.36,66.0
79,2023-06-13 16:03:37,0:00:01.684293,00:02:34,554.1974792480469,643.6494750976562,23433.0,835.0,18.9,196.90,67.0
80,2023-06-13 16:03:39,0:00:01.893352,00:02:37,521.9001617431641,638.0333251953125,23433.0,835.0,18.9,195.21,67.0
81,2023-06-13 16:03:41,0:00:01.850163,00:02:39,569.2339782714844,656.4710693359375,23433.0,835.0,18.9,204.38,67.0
82,2023-06-13 16:03:43,0:00:02.125918,00:02:41,551.954833984375,703.3086547851562,23433.0,835.0,18.9,203.27,67.0
83,2023-06-13 16:03:45,0:00:01.415651,00:02:43,493.4029083251953,715.093017578125,23433.0,835.0,19.1,220.11,66.0
84,2023-06-13 16:03:47,0:00:00.738011,00:02:43,571.5336303710938,675.9714965820312,23433.0,835.0,19.0,209.28,68.0
85,2023-06-13 16:03:48,0:00:01.788601,00:02:46,533.9067993164062,629.7136840820312,23433.0,835.0,19.5,200.25,67.0
86,2023-06-13 16:03:50,0:00:01.506470,00:02:47,506.74620056152344,617.762451171875,23433.0,835.0,18.9,193.22,67.0
87,2023-06-13 16:03:51,0:00:00.669580,00:02:48,544.77587890625,628.6887817382812,23433.0,835.0,18.9,185.84,67.0
88,2023-06-13 16:03:52,0:00:00.759838,00:02:49,507.91578674316406,659.3220825195312,23433.0,835.0,18.9,193.46,66.0
89,2023-06-13 16:03:53,0:00:01.890554,00:02:51,512.0954132080078,663.9537353515625,23433.0,835.0,18.9,198.13,67.0
90,2023-06-13 16:03:55,0:00:01.897724,00:02:53,525.1726989746094,641.2422485351562,23433.0,835.0,18.9,188.87,66.0
91,2023-06-13 16:03:58,0:00:02.005328,00:02:56,503.9151916503906,622.2579345703125,23433.0,835.0,18.9,190.50,66.0
92,2023-06-13 16:04:00,0:00:01.884781,00:02:58,505.2130889892578,623.0647583007812,23433.0,835.0,19.2,190.78,67.0
93,2023-06-13 16:04:02,0:00:01.913249,00:03:00,490.1214904785156,627.4795532226562,23433.0,835.0,18.9,206.22,67.0
94,2023-06-13 16:04:04,0:00:01.976871,00:03:02,526.7914276123047,613.1075439453125,23433.0,835.0,19.6,199.49,67.0
95,2023-06-13 16:04:06,0:00:02.213320,00:03:04,458.33091735839844,598.1207885742188,23433.0,835.0,19.1,203.55,68.0
96,2023-06-13 16:04:09,0:00:01.040837,00:03:06,461.2763977050781,602.2611694335938,23433.0,835.0,19.3,208.64,67.0
97,2023-06-13 16:04:10,0:00:01.327207,00:03:07,485.8488464355469,619.5850830078125,23433.0,835.0,19.8,211.79,66.0
98,2023-06-13 16:04:11,0:00:01.124290,00:03:09,457.8317108154297,624.8080444335938,23433.0,835.0,19.3,210.29,68.0
99,2023-06-13 16:04:13,0:00:01.548962,00:03:10,452.20074462890625,602.4567260742188,23433.0,835.0,19.3,206.96,68.0
100,2023-06-13 16:04:15,0:00:01.628405,00:03:12,476.9613494873047,577.974853515625,23433.0,835.0,19.3,212.10,68.0
